timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-10-05T00:17:51.599256+07:00,Đà Nẵng,39,/dl/assets/svg/weather/ic-weather-10n.svg,5.3 km/h,92%
2025-10-05T01:29:11.947897+07:00,Đà Nẵng,28,/dl/assets/svg/weather/ic-weather-10n.svg,6.6 km/h,92%
2025-10-05T02:16:21.968722+07:00,Đà Nẵng,28,/dl/assets/svg/weather/ic-weather-10n.svg,4.1 km/h,93%
2025-10-05T03:22:18.938739+07:00,Đà Nẵng,22,/dl/assets/svg/weather/ic-weather-04n.svg,5.3 km/h,88%
2025-10-05T04:18:31.829736+07:00,Đà Nẵng,30,/dl/assets/svg/weather/ic-weather-10n.svg,3.8 km/h,87%
2025-10-05T05:19:27.915858+07:00,Đà Nẵng,33,/dl/assets/svg/weather/ic-weather-04n.svg,4.6 km/h,88%
2025-10-05T06:19:46.074223+07:00,Đà Nẵng,28,/dl/assets/svg/weather/ic-weather-04d.svg,4.3 km/h,88%
2025-10-05T08:55:32.018782+07:00,Đà Nẵng,39,/dl/assets/svg/weather/ic-weather-10d.svg,4.6 km/h,77%
2025-10-05T10:10:44.345637+07:00,Đà Nẵng,54,/dl/assets/svg/weather/ic-weather-10d.svg,1.7 km/h,62%
2025-10-05T11:25:27.264874+07:00,Đà Nẵng,55,/dl/assets/svg/weather/ic-weather-10d.svg,2 km/h,56%
2025-10-05T12:20:39.789466+07:00,Đà Nẵng,44,/dl/assets/svg/weather/ic-weather-10d.svg,3.4 km/h,56%
2025-10-05T13:31:18.565698+07:00,Đà Nẵng,50,/dl/assets/svg/weather/ic-weather-10d.svg,4.3 km/h,57%
2025-10-05T14:18:48.067357+07:00,Đà Nẵng,33,/dl/assets/svg/weather/ic-weather-10d.svg,7 km/h,64%
2025-10-05T15:26:20.388596+07:00,Đà Nẵng,33,/dl/assets/svg/weather/ic-weather-10d.svg,5.8 km/h,69%
2025-10-05T16:20:05.362804+07:00,Đà Nẵng,44,/dl/assets/svg/weather/ic-weather-10d.svg,5.1 km/h,79%
2025-10-05T17:21:12.696483+07:00,Đà Nẵng,44,/dl/assets/svg/weather/ic-weather-10d.svg,6.7 km/h,83%
2025-10-05T18:16:38.338809+07:00,Đà Nẵng,34,/dl/assets/svg/weather/ic-weather-10n.svg,5.7 km/h,83%
2025-10-05T19:42:11.990201+07:00,Đà Nẵng,38,/dl/assets/svg/weather/ic-weather-10n.svg,4.5 km/h,84%
2025-10-05T20:24:34.792822+07:00,Đà Nẵng,71,/dl/assets/svg/weather/ic-weather-04n.svg,5.7 km/h,88%
2025-10-05T21:18:43.398377+07:00,Đà Nẵng,71,/dl/assets/svg/weather/ic-weather-04n.svg,6.1 km/h,88%
2025-10-05T22:19:50.494133+07:00,Đà Nẵng,73,/dl/assets/svg/weather/ic-weather-10n.svg,6.1 km/h,76%
2025-10-05T23:25:18.052742+07:00,Đà Nẵng,71,/dl/assets/svg/weather/ic-weather-10n.svg,6.8 km/h,82%
2025-10-06T00:17:48.327659+07:00,Đà Nẵng,60,/dl/assets/svg/weather/ic-weather-10n.svg,9.3 km/h,77%
2025-10-06T01:29:45.917597+07:00,Đà Nẵng,46,/dl/assets/svg/weather/ic-weather-10n.svg,10.1 km/h,78%
2025-10-06T02:16:34.604735+07:00,Đà Nẵng,46,/dl/assets/svg/weather/ic-weather-10n.svg,8.5 km/h,71%
2025-10-06T03:22:49.848954+07:00,Đà Nẵng,39,/dl/assets/svg/weather/ic-weather-04n.svg,6.8 km/h,70%
2025-10-06T04:18:33.792893+07:00,Đà Nẵng,33,/dl/assets/svg/weather/ic-weather-04n.svg,5.9 km/h,75%
2025-10-06T05:20:13.727931+07:00,Đà Nẵng,31,/dl/assets/svg/weather/ic-weather-04n.svg,6.5 km/h,67%
2025-10-06T06:18:16.098480+07:00,Đà Nẵng,22,/dl/assets/svg/weather/ic-weather-04d.svg,5.7 km/h,77%
2025-10-06T08:48:43.918637+07:00,Đà Nẵng,32,/dl/assets/svg/weather/ic-weather-10d.svg,6.5 km/h,69%
2025-10-06T10:05:07.132795+07:00,Đà Nẵng,33,/dl/assets/svg/weather/ic-weather-10d.svg,3.9 km/h,54%
2025-10-06T11:26:54.520497+07:00,Đà Nẵng,28,/dl/assets/svg/weather/ic-weather-10d.svg,2.8 km/h,54%
2025-10-06T12:22:41.683473+07:00,Đà Nẵng,31,/dl/assets/svg/weather/ic-weather-04d.svg,2.9 km/h,51%
2025-10-06T13:35:42.948604+07:00,Đà Nẵng,28,/dl/assets/svg/weather/ic-weather-04d.svg,10.6 km/h,57%
2025-10-06T14:23:34.188476+07:00,Đà Nẵng,24,/dl/assets/svg/weather/ic-weather-04d.svg,11.4 km/h,50%
2025-10-06T15:31:37.594930+07:00,Đà Nẵng,33,/dl/assets/svg/weather/ic-weather-04d.svg,7.8 km/h,69%
2025-10-06T16:27:23.180513+07:00,Đà Nẵng,33,/dl/assets/svg/weather/ic-weather-04d.svg,4.8 km/h,74%
2025-10-06T17:26:14.898544+07:00,Đà Nẵng,50,/dl/assets/svg/weather/ic-weather-04d.svg,3.6 km/h,74%
2025-10-06T18:19:03.695637+07:00,Đà Nẵng,44,/dl/assets/svg/weather/ic-weather-04n.svg,1.1 km/h,75%
2025-10-06T19:50:13.441607+07:00,Đà Nẵng,55,/dl/assets/svg/weather/ic-weather-04n.svg,2.3 km/h,78%
2025-10-06T20:32:46.499921+07:00,Đà Nẵng,55,/dl/assets/svg/weather/ic-weather-04n.svg,2.8 km/h,79%
2025-10-06T21:23:17.188871+07:00,Đà Nẵng,66,/dl/assets/svg/weather/ic-weather-04n.svg,3.1 km/h,84%
2025-10-06T22:24:17.127175+07:00,Đà Nẵng,62,/dl/assets/svg/weather/ic-weather-04n.svg,4.1 km/h,79%
2025-10-06T23:29:18.194125+07:00,Đà Nẵng,62,/dl/assets/svg/weather/ic-weather-04n.svg,3.8 km/h,79%
2025-10-07T00:20:40.293642+07:00,Đà Nẵng,68,/dl/assets/svg/weather/ic-weather-04n.svg,4.8 km/h,83%
2025-10-07T01:34:02.819973+07:00,Đà Nẵng,62,/dl/assets/svg/weather/ic-weather-04n.svg,4.1 km/h,88%
2025-10-07T02:18:51.934637+07:00,Đà Nẵng,62,/dl/assets/svg/weather/ic-weather-04n.svg,4.8 km/h,88%
2025-10-07T03:25:30.241777+07:00,Đà Nẵng,58,/dl/assets/svg/weather/ic-weather-04n.svg,4.2 km/h,88%
2025-10-07T04:19:43.837345+07:00,Đà Nẵng,58,/dl/assets/svg/weather/ic-weather-04n.svg,3.7 km/h,88%
2025-10-07T05:20:29.529040+07:00,Đà Nẵng,58,/dl/assets/svg/weather/ic-weather-04n.svg,2.6 km/h,93%
2025-10-07T06:20:48.357822+07:00,Đà Nẵng,44,/dl/assets/svg/weather/ic-weather-04d.svg,2.8 km/h,93%
